count,org,repo,week,additions,deletions,commits,author,is a member
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-02-05,5,5,1,SaikrishnaBairamoni,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-04-16,5,5,1,SaikrishnaBairamoni,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-04-30,5,5,2,SaikrishnaBairamoni,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-05-07,5,5,1,SaikrishnaBairamoni,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2023-11-05,25,1,1,SaikrishnaBairamoni,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2020-01-05,10,10,2,jtbaird,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2020-01-12,2,2,1,jtbaird,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2020-04-12,11,11,2,jtbaird,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2020-07-26,1,1,1,jtbaird,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2017-08-06,36,27,2,watters-torc,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2017-09-17,155,116,7,watters-torc,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2017-10-22,7,11,1,watters-torc,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2017-10-29,63,3,2,watters-torc,no
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2017-08-06,2593,0,2,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2019-01-06,25,0,1,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2019-01-27,136,7,1,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2019-06-16,145,20,3,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2019-09-01,4,0,1,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2022-04-10,5,5,1,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2022-04-17,5,5,2,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2022-05-29,5,5,2,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2022-06-05,82,7,1,kjrush,yes
7,usdot-fhwa-stol,carma-torc-pinpoint-driver,2022-06-12,5,5,2,kjrush,yes
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2020-01-05,9,9,2,jtbaird,no
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2020-01-12,2,2,1,jtbaird,no
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2020-04-12,11,11,2,jtbaird,no
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2020-07-26,1,1,1,jtbaird,no
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2019-01-06,25,0,1,kjrush,yes
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2019-02-03,137,7,1,kjrush,yes
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2019-06-16,145,20,3,kjrush,yes
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2019-09-01,4,0,1,kjrush,yes
8,usdot-fhwa-stol,carma-torc-xgv-controller-driver,2018-03-25,156694,115,13,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2019-02-24,29,3,1,maefromm,yes
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2019-01-27,7,7,1,qswawrq,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2020-01-05,8,8,1,jtbaird,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2020-04-12,11,11,2,jtbaird,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2020-07-26,1,1,1,jtbaird,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2018-12-30,25,0,1,kjrush,yes
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2019-01-20,116,0,1,kjrush,yes
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2019-01-27,66,49,1,kjrush,yes
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2019-06-16,145,20,3,kjrush,yes
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2019-09-01,2,0,1,kjrush,yes
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-08-20,2347,14,3,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-09-03,3,4,1,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-09-10,18,1,1,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-09-24,31,17,4,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-11-05,47,15,4,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-11-12,1,1,1,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2017-12-03,52,24,1,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2018-03-18,1,1,1,watters-torc,no
9,usdot-fhwa-stol,carma-cadillac-srx-2013-controller-driver,2018-03-25,3,1,1,watters-torc,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2020-01-05,8,8,1,jtbaird,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2020-04-12,11,11,1,jtbaird,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-11-04,3,0,1,kjrush,yes
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2019-01-06,25,0,1,kjrush,yes
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2019-02-03,157,23,1,kjrush,yes
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2019-06-16,145,20,3,kjrush,yes
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2019-09-01,2,0,1,kjrush,yes
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-06-17,115,53,3,MrZeekster,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-07-01,39,43,1,MrZeekster,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-07-15,6,4,3,MrZeekster,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-06-03,4406,0,1,qswawrq,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-06-10,9,10,2,qswawrq,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-06-17,3,3,3,qswawrq,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2018-07-08,1,1,1,qswawrq,no
10,usdot-fhwa-stol,carma-freightliner-2012-controller-driver,2019-01-27,1,1,1,qswawrq,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-03-18,2,2,1,maefromm,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-07-22,3,3,1,aphelyon,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-05-01,14,0,1,adev4a,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-06-27,4,4,1,pmusau17,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-01-10,29,11,1,pcguglielmino-zz,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-09-08,2,2,1,icolwell-as,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-02-13,12,8,1,TonysCousin,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-05-01,14,0,1,TonysCousin,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-05-23,1,1,1,mjeronimo,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-06-20,2,2,1,mjeronimo,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-07-19,4,5,1,jsun6065,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-09-13,6,7,1,jsun6065,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-07-11,12,12,1,msmcconnell,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-02-13,13,15779,2,msmcconnell,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-03-11,16,2,1,qswawrq,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-08-19,2,2,1,qswawrq,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-01-27,1,1,1,qswawrq,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-11-10,2,2,1,qswawrq,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-10-11,2,0,1,dan-du-car,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-10-18,244,20,5,dan-du-car,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-08-14,7,5,1,codygarver,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-11-06,4,3,1,codygarver,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-12-04,5,5,1,codygarver,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-19,5,5,1,codygarver,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-09,49,100,3,codygarver,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2017-10-01,17254,0,1,watters-torc,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2017-10-08,48,50,5,watters-torc,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2017-10-15,3,5,1,watters-torc,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-01-14,1,1,1,watters-torc,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-01-21,18,13,1,watters-torc,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-01-24,4,4,2,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-01-31,2,1,1,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-02-21,2,1,1,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-03-28,16,2,2,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-04-18,2,2,1,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-03-13,25,10,1,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-03-26,28,0,1,JonSmet,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-12-08,3,3,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-12-15,44,0,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-01-05,8,8,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-01-26,5,5,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-02-09,38,9,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-03-08,3,3,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-03-15,13,6,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-03-29,1,1,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-04-12,11,11,2,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-04-26,66,0,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-05-03,3,3,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-05-10,67,59,5,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-05-17,3,0,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-07-26,1,1,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-11-08,3,3,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-11-29,4,6,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2020-12-06,15,6,1,jtbaird,no
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-01-28,1,1,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2018-12-30,25,0,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-01-20,128,7,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-01-27,37,28,4,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-06-16,217,20,3,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2019-09-01,2,0,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-03-14,9,9,3,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-03-21,2,0,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-05-02,3,2,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-04-10,5,5,2,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-04-17,5,5,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-05-29,5,5,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-06-05,79,3,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-06-12,6,6,2,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-12-11,27,6,1,kjrush,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-05-30,6,6,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-06-06,8,8,2,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-06-27,14,14,5,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-08-01,7,7,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-08-08,11,11,2,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-08-29,7,7,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-09-19,7,7,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-09-26,7,7,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-10-10,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-10-17,7,7,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-11-28,7,7,2,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2021-12-12,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-01-02,2,6,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-01-16,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-01-30,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-02-06,5,5,2,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-07-10,6,0,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-07-24,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-07-31,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2022-09-11,10,2,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-02-05,5,49,3,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-16,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-04-30,5,5,1,SaikrishnaBairamoni,yes
11,usdot-fhwa-stol,carma-cohda-dsrc-driver,2023-05-07,5,5,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-01-31,23,23,1,pcguglielmino-zz,no
12,usdot-fhwa-stol,carma-web-ui,2020-11-08,8,7,1,snallamothu,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-08,4,4,2,adamlm,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-15,365877,15294,1,MishkaMN,yes
12,usdot-fhwa-stol,carma-web-ui,2021-07-18,41,0,1,MishkaMN,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-15,365877,15294,1,msmcconnell,no
12,usdot-fhwa-stol,carma-web-ui,2021-07-11,3,3,1,msmcconnell,no
12,usdot-fhwa-stol,carma-web-ui,2022-08-21,6070,3688,2,msmcconnell,no
12,usdot-fhwa-stol,carma-web-ui,2021-06-20,1,0,1,JonSmet,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-01,1,1,2,JonSmet,yes
12,usdot-fhwa-stol,carma-web-ui,2022-06-05,13,13,1,JonSmet,yes
12,usdot-fhwa-stol,carma-web-ui,2022-11-06,4,3,1,codygarver,no
12,usdot-fhwa-stol,carma-web-ui,2022-12-04,1,1,1,codygarver,no
12,usdot-fhwa-stol,carma-web-ui,2022-12-11,2,2,1,codygarver,no
12,usdot-fhwa-stol,carma-web-ui,2023-02-19,1,1,1,codygarver,no
12,usdot-fhwa-stol,carma-web-ui,2023-03-26,1,1,1,codygarver,no
12,usdot-fhwa-stol,carma-web-ui,2018-05-13,2,2,1,qswawrq,no
12,usdot-fhwa-stol,carma-web-ui,2019-06-30,152,340,3,qswawrq,no
12,usdot-fhwa-stol,carma-web-ui,2019-10-06,5,4,1,qswawrq,no
12,usdot-fhwa-stol,carma-web-ui,2018-01-14,32,14,4,TonysCousin,yes
12,usdot-fhwa-stol,carma-web-ui,2019-05-12,1,1,1,TonysCousin,yes
12,usdot-fhwa-stol,carma-web-ui,2018-07-01,17,6,1,aphelyon,no
12,usdot-fhwa-stol,carma-web-ui,2018-07-08,1,1,1,aphelyon,no
12,usdot-fhwa-stol,carma-web-ui,2018-07-22,3,12,3,aphelyon,no
12,usdot-fhwa-stol,carma-web-ui,2019-12-08,2,2,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2019-12-15,44,0,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-01-05,19,19,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-02-09,9,4,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-04-12,10,10,3,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-04-19,3,3,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-04-26,63,0,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-05-03,45,45,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-11-08,1,1,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2020-12-06,10,1,1,jtbaird,no
12,usdot-fhwa-stol,carma-web-ui,2021-06-06,2,2,2,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-06-27,2,2,2,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-01,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-08,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-29,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-09-19,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-09-26,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-10-10,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-10-17,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-11-28,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2021-12-12,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-01-02,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-01-16,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-01-30,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-02-06,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-07-24,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-07-31,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2022-08-07,4,0,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2023-01-22,4,3,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2023-02-05,1,45,2,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2023-04-16,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2023-04-30,1,1,1,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2023-05-07,2,2,2,SaikrishnaBairamoni,yes
12,usdot-fhwa-stol,carma-web-ui,2017-08-06,1,0,2,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2018-11-11,56,36,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2018-11-25,100,55,10,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2018-12-09,142,68,3,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2018-12-30,25,0,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2019-02-03,138,57,2,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2019-02-10,2,4,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2019-06-16,145,20,3,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2019-06-30,460,0,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2021-03-14,1,1,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2022-04-10,1,1,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2022-04-17,1,1,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2022-05-29,1,1,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2022-06-05,4,4,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2022-06-12,1,1,1,kjrush,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-01,22,21,5,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-08,146,26,6,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-15,365997,15333,2,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-22,42,44,7,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2020-11-29,1,1,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-02-07,118,40,10,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-02-14,73,63,5,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-02-28,133,32,2,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-03-14,592,42,6,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-03-21,41,15,5,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-03-28,449,379,4,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-04-11,18,58,5,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-05-02,3,3,2,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-05-16,22,12,4,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-05-23,143,23,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-06-06,129,1,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-06-20,2,2,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-07-04,59,30,3,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-01,85,63,4,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-08,105,71,7,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-22,15,115,5,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-08-29,148,44,4,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-09-12,4,11,2,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2021-10-31,1,1,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2023-01-22,2,1,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2023-02-05,25,16,3,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2023-03-05,216,11,4,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2023-03-12,1,1,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2023-03-19,20,16,3,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2023-03-26,10,9,1,dan-du-car,yes
12,usdot-fhwa-stol,carma-web-ui,2017-08-06,3841,53,2,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-08-13,141,59,3,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-08-20,535,317,2,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-08-27,163,6,2,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-09-03,788,182,2,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-09-24,4470,4115,5,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-10-01,90,35,4,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-10-08,309,27,2,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-10-15,106,35,2,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-10-22,50,1075,1,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-10-29,48,1,1,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-11-05,60,3,1,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-11-12,307,78,4,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-11-19,146,97,4,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-11-26,9297,324,6,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-12-10,1758,1646,5,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-12-17,394,244,3,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2017-12-31,308,76,6,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2018-01-07,103692,13522,4,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2018-01-21,780,159,11,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2018-02-04,106,89,5,maefromm,yes
12,usdot-fhwa-stol,carma-web-ui,2018-02-11,45,35,3,maefromm,yes
