count,org,repo,week,additions,deletions,commits,author,is a member
11,usdot-jpo-ode,wzdx,2020-11-08,723,75,16,j-d-b,no
11,usdot-jpo-ode,wzdx,2020-12-13,681,2084,24,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-01-10,50,44,7,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-01-31,12,657,4,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-02-28,84,130,6,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-03-07,0,0,2,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-03-21,594,593,3,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-03-28,39,40,6,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-04-04,3,3,2,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-06-27,16733,16719,15,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-07-04,615,175,13,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-07-25,123,148,5,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-08-01,34,34,10,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-08-15,1,1,1,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-08-22,139,376,19,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-09-12,562,42,7,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-09-19,582,241,25,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-09-26,683,512,9,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-10-03,157,162,6,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-10-10,26,24,7,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-10-17,7,8,5,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-10-24,65,61,8,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-10-31,519,448,11,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-11-14,1,25,2,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-12-05,17643,17817,63,j-d-b,no
11,usdot-jpo-ode,wzdx,2021-12-12,1661,1617,17,j-d-b,no
11,usdot-jpo-ode,wzdx,2022-02-20,20,20,4,j-d-b,no
11,usdot-jpo-ode,wzdx,2022-03-06,4,4,2,j-d-b,no
11,usdot-jpo-ode,wzdx,2022-03-27,198,645,1,j-d-b,no
11,usdot-jpo-ode,wzdx,2022-05-22,3,3,1,j-d-b,no
11,usdot-jpo-ode,wzdx,2022-09-18,5042,3582,1,j-d-b,no
11,usdot-jpo-ode,wzdx,2022-10-02,41,41,2,j-d-b,no
11,usdot-jpo-ode,wzdx,2023-02-12,2737,439,1,j-d-b,no
12,usdot-jpo-ode,jpo-record-parser,2019-01-06,2300,0,2,mvs5465,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2019-01-27,1,1,1,hmusavi,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2019-02-10,19,16,2,hmusavi,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2022-05-01,22,11,1,tsweckard,no
13,usdot-jpo-ode,jpo-sdw-depositor,2022-05-29,5,1,1,tsweckard,no
13,usdot-jpo-ode,jpo-sdw-depositor,2022-06-12,9,5,1,tsweckard,no
13,usdot-jpo-ode,jpo-sdw-depositor,2022-07-24,24,26,1,tsweckard,no
13,usdot-jpo-ode,jpo-sdw-depositor,2022-03-13,1,1,1,dmccoystephenson,no
13,usdot-jpo-ode,jpo-sdw-depositor,2023-02-19,24,22,2,dmccoystephenson,no
13,usdot-jpo-ode,jpo-sdw-depositor,2023-02-26,47,31,1,dmccoystephenson,no
13,usdot-jpo-ode,jpo-sdw-depositor,2023-03-05,19,9,1,dmccoystephenson,no
13,usdot-jpo-ode,jpo-sdw-depositor,2023-03-26,9,1,1,dmccoystephenson,no
13,usdot-jpo-ode,jpo-sdw-depositor,2019-09-22,86,99,1,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2019-09-29,185,94,1,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2019-10-20,75,19,1,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2019-10-27,1,2,1,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2019-11-10,4,5,1,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2022-02-27,2,1,1,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2022-03-13,77,34,2,payneBrandon,no
13,usdot-jpo-ode,jpo-sdw-depositor,2019-01-20,466,86,5,mvs5465,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2019-01-27,851,255,30,mvs5465,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2019-02-03,40,20,5,mvs5465,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2019-03-03,20,11,4,mvs5465,yes
13,usdot-jpo-ode,jpo-sdw-depositor,2019-06-02,1,1,1,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-03-24,3,0,1,emussie,no
14,usdot-jpo-ode,ode-output-validator-library,2019-05-19,182,12,2,JohnWiens,no
14,usdot-jpo-ode,ode-output-validator-library,2019-07-14,4,4,4,drewjj,no
14,usdot-jpo-ode,ode-output-validator-library,2019-08-25,14,0,1,drewjj,no
14,usdot-jpo-ode,ode-output-validator-library,2019-06-09,86,3,3,debbieneaeraconsulting,no
14,usdot-jpo-ode,ode-output-validator-library,2019-07-14,128,96,4,debbieneaeraconsulting,no
14,usdot-jpo-ode,ode-output-validator-library,2019-08-18,127,53,1,debbieneaeraconsulting,no
14,usdot-jpo-ode,ode-output-validator-library,2019-03-31,1448,863,17,hmusavi,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-04-07,159,67,5,hmusavi,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-05-05,1441,641,13,hmusavi,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-05-12,2954,207,6,hmusavi,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-03-24,817,129,13,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-03-31,388,364,16,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-04-07,36,30,12,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-04-21,875,628,38,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-04-28,129,19,5,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-05-19,68,57,7,mvs5465,yes
14,usdot-jpo-ode,ode-output-validator-library,2019-08-18,10,10,9,mvs5465,yes
15,usdot-jpo-ode,wzdc-tool,2021-10-24,1,0,1,afrye51,no
15,usdot-jpo-ode,wzdc-tool,2021-10-24,1,0,1,SaikrishnaBairamoni,yes
15,usdot-jpo-ode,wzdc-tool,2021-10-24,1898571,0,2,afrye-leidos,no
16,usdot-jpo-ode,TDx,2022-07-10,121,0,1,natedeshmukhtowery,yes
16,usdot-jpo-ode,TDx,2022-07-10,1622,45,2,mark-mockett,no
16,usdot-jpo-ode,TDx,2022-07-17,129,134,2,mark-mockett,no
16,usdot-jpo-ode,TDx,2023-03-19,1838,978,2,mark-mockett,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-16,2,1,1,dependabot[bot],no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-06,18,3,1,John-Wiens,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-13,1,1,1,John-Wiens,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-09-11,32,0,1,codygarver,yes
17,usdot-jpo-ode,jpo-geojsonconverter,2022-09-18,1,2,1,codygarver,yes
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-16,8,1,2,codygarver,yes
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-02,5,460,2,iyourshaw,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-30,17793,179,9,iyourshaw,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-13,53,19,4,iyourshaw,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-20,381,98,5,iyourshaw,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-12-04,46,34,2,iyourshaw,no
17,usdot-jpo-ode,jpo-geojsonconverter,2023-01-15,1145,1199,3,iyourshaw,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-06,2292,1665,2,Michael7371,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-13,1375,547,8,Michael7371,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-27,461,220,1,Michael7371,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-12-04,2265,890,15,Michael7371,no
17,usdot-jpo-ode,jpo-geojsonconverter,2023-02-12,509,215,14,Michael7371,no
17,usdot-jpo-ode,jpo-geojsonconverter,2023-02-19,281,90,4,Michael7371,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-08-28,664,11,4,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-09-25,61,0,1,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-09,1699,2052,17,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-16,1030,47,3,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-23,340,68,3,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-10-30,248,139,1,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-11-27,525,211,3,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-12-04,114,127,2,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-12-11,28,5,2,drewjj,no
17,usdot-jpo-ode,jpo-geojsonconverter,2022-12-18,183,127,11,drewjj,no
18,usdot-jpo-ode,jpo-conflictmonitor,2022-10-16,1,0,1,SaikrishnaBairamoni,yes
19,usdot-jpo-ode,jpo-conflictvisualizer,2023-03-19,79386,9243,2,jacob6838,no
19,usdot-jpo-ode,jpo-conflictvisualizer,2023-03-26,128,156,4,jacob6838,no
19,usdot-jpo-ode,jpo-conflictvisualizer,2023-02-26,518,235,6,drewjj,no
19,usdot-jpo-ode,jpo-conflictvisualizer,2023-03-26,4425,101,9,John-Wiens,no
19,usdot-jpo-ode,jpo-conflictvisualizer,2023-04-09,346,11,2,John-Wiens,no
19,usdot-jpo-ode,jpo-conflictvisualizer,2023-04-23,259,50,2,John-Wiens,no
20,usdot-jpo-ode,jpo-cvmanager,2023-03-12,44269,0,2,drewjj,no
20,usdot-jpo-ode,jpo-cvmanager,2023-03-19,8477,1798,4,drewjj,no
20,usdot-jpo-ode,jpo-cvmanager,2023-03-26,69,1,1,drewjj,no
21,usdot-jpo-ode,jpo-cvportal,0,0,0,0,0,n/a
